日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G6076,深圳北,IOQ,永州,AOQ,15:14,15:51,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8076,深圳,SZQ,广州白云,GBA,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C8076,深圳,SZQ,广州白云,GBA,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C8076,深圳,SZQ,广州白云,GBA,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C8076,深圳,SZQ,广州白云,GBA,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,G6508,香港西九龙,XJA,广州南,IZQ,15:18,16:05,00:47,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G2932,汕头,OTQ,桂林北,GBZ,15:24,16:00,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,D2430,台州,TEU,广州东,GGQ,15:30,16:43,01:13,--,01030,00830,--,--,--,--,--,00830
2024-08-15,C8054,深圳,SZQ,广州白云,GBA,15:37,17:21,01:44,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8054,深圳,SZQ,广州白云,GBA,15:37,16:54,01:17,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8054,深圳,SZQ,广州白云,GBA,15:37,17:08,01:31,--,00995,00795,--,--,--,--,--,00795
2024-08-15,K238,深圳东,BJQ,太原,TYV,15:40,17:29,01:49,--,--,--,--,00865,00695,--,00235,00235
2024-08-15,C8066,深圳,SZQ,广州白云,GBA,15:42,17:28,01:46,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8066,深圳,SZQ,广州白云,GBA,15:42,17:44,02:02,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8066,深圳,SZQ,广州白云,GBA,15:42,16:46,01:04,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8066,深圳,SZQ,广州白云,GBA,15:42,17:07,01:25,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1190,深圳北,IOQ,郑州东,ZAF,15:43,16:19,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6326,汕头,OTQ,广州南,IZQ,15:49,16:27,00:38,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8050,深圳,SZQ,广州白云,GBA,15:56,17:50,01:54,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G418,香港西九龙,XJA,南宁东,NFZ,15:56,16:32,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8050,深圳,SZQ,广州白云,GBA,15:56,16:54,00:58,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8050,深圳,SZQ,广州白云,GBA,15:56,17:14,01:18,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8050,深圳,SZQ,广州白云,GBA,15:56,17:34,01:38,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6068,深圳北,IOQ,怀化南,KAQ,16:06,16:47,00:41,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7030,深圳,SZQ,广州东,GGQ,16:08,17:19,01:11,02090,00995,00795,--,--,--,--,--,00795
2024-08-15,G2922,深圳北,IOQ,昆明南,KOM,16:13,16:42,00:29,--,00995,00745,--,--,--,--,--,--
2024-08-15,C7094,深圳,SZQ,广州东,GGQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C7094,深圳,SZQ,广州东,GGQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,G6548,香港西九龙,XJA,广州东,GGQ,16:14,17:32,01:18,--,01090,00870,--,--,--,--,--,--
2024-08-15,C7084,福田,NZQ,广州东,GGQ,16:17,18:01,01:44,02750,01230,00980,--,--,--,--,--,00980
2024-08-15,C7084,福田,NZQ,广州东,GGQ,16:17,17:41,01:24,02360,01050,00830,--,--,--,--,--,00830
2024-08-15,G6084,汕头,OTQ,湛江西,ZWQ,16:18,16:54,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6570,香港西九龙,XJA,广州东,GGQ,16:23,17:51,01:28,--,01290,01020,--,--,--,--,--,--
2024-08-15,G1192,深圳北,IOQ,郑州东,ZAF,16:24,17:00,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,D2322,南昌西,NXG,广州东,GGQ,16:26,17:37,01:11,--,01030,00830,--,--,--,--,--,00830
2024-08-15,C7088,深圳,SZQ,广州东,GGQ,16:28,17:43,01:15,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1010,深圳北,IOQ,武汉,WHN,16:29,17:05,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7084,福田,NZQ,广州东,GGQ,16:31,17:41,01:10,01960,00850,00680,--,--,--,--,--,00680
2024-08-15,C7084,福田,NZQ,广州东,GGQ,16:31,18:01,01:30,02350,01030,00830,--,--,--,--,--,00830
2024-08-15,G6580,香港西九龙,XJA,肇庆东,FCQ,16:33,17:20,00:47,02150,01080,00820,--,--,--,--,--,--
2024-08-15,G6570,香港西九龙,XJA,广州东,GGQ,16:36,17:51,01:15,--,01090,00870,--,--,--,--,--,--
2024-08-15,G6512,香港西九龙,XJA,广州南,IZQ,16:39,17:15,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,Z8006,深圳东,BJQ,海口,VUQ,16:41,18:30,01:49,--,--,--,--,01675,01085,--,00445,00445
2024-08-15,T96,深圳东,BJQ,武昌,WCN,16:43,18:17,01:34,--,--,--,--,00865,00695,--,00235,00235
2024-08-15,G6580,香港西九龙,XJA,肇庆东,FCQ,16:44,17:20,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8070,深圳,SZQ,广州白云,GBA,16:48,18:37,01:49,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G884,深圳北,IOQ,武汉,WHN,16:48,17:25,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8070,深圳,SZQ,广州白云,GBA,16:48,18:08,01:20,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8070,深圳,SZQ,广州白云,GBA,16:48,18:22,01:34,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6586,香港西九龙,XJA,广州南,IZQ,16:53,17:29,00:36,--,00995,00745,--,--,--,--,--,--
2024-08-15,G548,深圳坪山,IFQ,郑州东,ZAF,16:58,17:36,00:38,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7054,深圳,SZQ,广州东,GGQ,16:59,17:58,00:59,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7054,深圳,SZQ,广州东,GGQ,16:59,18:18,01:19,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C7064,深圳,SZQ,广州东,GGQ,17:05,18:24,01:19,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1012,深圳北,IOQ,武汉,WHN,17:08,17:48,00:40,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6560,香港西九龙,XJA,广州东,GGQ,17:18,18:29,01:11,--,01090,00870,--,--,--,--,--,--
2024-08-15,C8078,深圳,SZQ,广州白云,GBA,17:20,19:10,01:50,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8078,深圳,SZQ,广州白云,GBA,17:20,18:23,01:03,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8078,深圳,SZQ,广州白云,GBA,17:20,18:43,01:23,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8078,深圳,SZQ,广州白云,GBA,17:20,18:57,01:37,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6042,深圳北,IOQ,湘潭北,EDQ,17:23,17:53,00:30,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6538,香港西九龙,XJA,广州南,IZQ,17:27,18:18,00:51,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7046,深圳,SZQ,广州东,GGQ,17:28,18:50,01:22,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6114,香港西九龙,XJA,长沙南,CWQ,17:38,18:09,00:31,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7076,深圳,SZQ,广州东,GGQ,17:40,19:25,01:45,02090,00995,00795,--,--,--,--,--,00795
2024-08-15,C7076,深圳,SZQ,广州东,GGQ,17:40,18:58,01:18,01680,00730,00640,--,--,--,--,--,00640
2024-08-15,G6038,深圳坪山,IFQ,长沙南,CWQ,17:42,18:13,00:31,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,D3122,杭州东,HGH,广州东,GGQ,17:44,18:59,01:15,--,--,00830,--,--,--,--,--,--
2024-08-15,G6258,深圳北,IOQ,广州南,IZQ,17:52,18:29,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G2916,深圳北,IOQ,南宁东,NFZ,17:58,18:34,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8010,深圳,SZQ,广州东,GGQ,18:00,19:04,01:04,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6354,梅州西,MXA,广州南,IZQ,18:03,18:40,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,K6614,深圳,SZQ,石门县北,VFQ,18:06,19:57,01:51,--,--,--,--,01075,00735,--,00405,00405
2024-08-15,G6362,汕头,OTQ,广州南,IZQ,18:07,18:45,00:38,01995,00995,00745,--,--,--,--,--,--
2024-08-15,D3310,福州南,FYS,广州东,GGQ,18:10,19:17,01:07,--,01030,00830,--,--,--,--,--,00830
2024-08-15,G3742,潮汕,CBQ,桂林北,GBZ,18:14,18:50,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7040,深圳,SZQ,广州东,GGQ,18:16,19:13,00:57,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7040,深圳,SZQ,广州东,GGQ,18:16,19:34,01:18,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G2962,深圳北,IOQ,桂林北,GBZ,18:19,18:55,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7010,深圳,SZQ,广州东,GGQ,18:33,19:22,00:49,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7010,深圳,SZQ,广州东,GGQ,18:33,20:09,01:36,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6562,香港西九龙,XJA,广州东,GGQ,18:34,19:46,01:12,--,01090,00870,--,--,--,--,--,--
2024-08-15,G6014,深圳北,IOQ,长沙南,CWQ,18:38,19:07,00:29,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,K6518,深圳东,BJQ,炎陵,YAG,18:42,20:22,01:40,--,--,--,--,--,00695,--,00365,00365
2024-08-15,G9630,深圳北,IOQ,长沙南,CWQ,18:43,19:12,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G9630,深圳北,IOQ,长沙南,CWQ,18:43,19:35,00:52,02735,01375,00985,--,--,--,--,--,--
2024-08-15,G6244,深圳北,IOQ,广州南,IZQ,18:48,19:24,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8030,深圳,SZQ,广州白云,GBA,18:50,20:43,01:53,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8030,深圳,SZQ,广州白云,GBA,18:50,20:15,01:25,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8030,深圳,SZQ,广州白云,GBA,18:50,20:29,01:39,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6184,惠阳,KNQ,长沙南,CWQ,18:53,19:29,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6236,福田,NZQ,广州南,IZQ,18:58,19:46,00:48,02150,01080,00820,--,--,--,--,--,00820
2024-08-15,C7022,深圳,SZQ,广州东,GGQ,19:02,20:08,01:06,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7022,深圳,SZQ,广州东,GGQ,19:02,20:28,01:26,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6236,福田,NZQ,广州南,IZQ,19:09,19:46,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,K6530,深圳,SZQ,长沙,CSQ,19:10,21:35,02:25,--,--,--,--,--,00735,--,00405,00405
2024-08-15,K1232,深圳东,BJQ,湛江,ZJZ,19:16,21:03,01:47,--,--,--,--,00875,00675,--,--,--
2024-08-15,G6032,深圳北,IOQ,长沙南,CWQ,19:19,19:55,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7032,深圳,SZQ,广州东,GGQ,19:19,20:37,01:18,02090,00995,00795,--,--,--,--,--,00795
2024-08-15,G6514,香港西九龙,XJA,广州南,IZQ,19:24,20:01,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7090,深圳,SZQ,广州东,GGQ,19:24,20:45,01:21,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6266,深圳北,IOQ,广州南,IZQ,19:33,20:10,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8042,深圳,SZQ,广州白云,GBA,19:40,21:21,01:41,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8042,深圳,SZQ,广州白云,GBA,19:40,20:54,01:14,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8042,深圳,SZQ,广州白云,GBA,19:40,21:08,01:28,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C7092,深圳,SZQ,广州东,GGQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C7092,深圳,SZQ,广州东,GGQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C8056,深圳,SZQ,广州白云,GBA,19:53,21:46,01:53,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8056,深圳,SZQ,广州白云,GBA,19:53,20:56,01:03,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8056,深圳,SZQ,广州白云,GBA,19:53,21:16,01:23,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8056,深圳,SZQ,广州白云,GBA,19:53,21:31,01:38,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6026,深圳北,IOQ,长沙南,CWQ,20:00,20:36,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7080,深圳,SZQ,广州东,GGQ,20:03,21:05,01:02,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7080,深圳,SZQ,广州东,GGQ,20:03,21:25,01:22,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6250,深圳北,IOQ,广州南,IZQ,20:05,20:41,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6550,香港西九龙,XJA,广州东,GGQ,20:06,21:38,01:32,--,01090,00870,--,--,--,--,--,--
2024-08-15,G6240,深圳北,IOQ,广州南,IZQ,20:10,20:46,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8024,深圳,SZQ,广州白云,GBA,20:11,21:53,01:42,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8024,深圳,SZQ,广州白云,GBA,20:11,22:06,01:55,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8024,深圳,SZQ,广州白云,GBA,20:11,21:12,01:01,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8024,深圳,SZQ,广州白云,GBA,20:11,21:33,01:22,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6314,饶平,RVQ,广州南,IZQ,20:15,20:51,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6588,香港西九龙,XJA,广州南,IZQ,20:16,21:03,00:47,--,01080,00820,--,--,--,--,--,--
2024-08-15,G6024,深圳北,IOQ,衡阳东,HVQ,20:20,20:56,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,K9260,深圳东,BJQ,松桃,MZQ,20:24,22:14,01:50,--,--,--,--,01045,00695,--,00365,00365
2024-08-15,C7086,深圳,SZQ,广州东,GGQ,20:26,21:50,01:24,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6588,香港西九龙,XJA,广州南,IZQ,20:27,21:03,00:36,--,00995,00745,--,--,--,--,--,--
2024-08-15,C8046,深圳,SZQ,广州白云,GBA,20:35,22:26,01:51,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8046,深圳,SZQ,广州白云,GBA,20:35,22:08,01:33,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C206,深圳,SZQ,常德,VGQ,20:37,22:14,01:37,--,--,00290,--,--,--,--,--,00290
2024-08-15,G6264,深圳北,IOQ,广州南,IZQ,20:38,21:14,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8032,深圳,SZQ,广州白云,GBA,20:43,22:25,01:42,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8032,深圳,SZQ,广州白云,GBA,20:43,22:37,01:54,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8032,深圳,SZQ,广州白云,GBA,20:43,22:10,01:27,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6176,汕头,OTQ,广州南,IZQ,20:44,21:22,00:38,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6100,深圳北,IOQ,衡阳东,HVQ,20:50,21:27,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,K9218,深圳,SZQ,长沙,CSQ,20:55,22:51,01:56,--,--,--,--,01075,00735,--,00405,00405
2024-08-15,Z586,深圳东,BJQ,成都西,CMW,20:58,22:39,01:41,--,--,--,--,00865,00695,--,00235,00235
2024-08-15,C8012,深圳,SZQ,广州东,GGQ,21:00,22:04,01:04,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6262,深圳北,IOQ,广州南,IZQ,21:01,21:37,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6036,深圳北,IOQ,郴州西,ICQ,21:07,21:43,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8072,深圳,SZQ,广州白云,GBA,21:08,22:54,01:46,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8072,深圳,SZQ,广州白云,GBA,21:08,22:06,00:58,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8072,深圳,SZQ,广州白云,GBA,21:08,22:26,01:18,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8072,深圳,SZQ,广州白云,GBA,21:08,22:41,01:33,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6242,深圳北,IOQ,广州南,IZQ,21:12,21:48,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6564,香港西九龙,XJA,广州东,GGQ,21:15,22:31,01:16,--,01090,00870,--,--,--,--,--,--
2024-08-15,G1624,福州南,FYS,广州南,IZQ,21:22,21:58,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7078,福田,NZQ,广州东,GGQ,21:22,22:54,01:32,02750,01230,00980,--,--,--,--,--,00980
2024-08-15,G6238,深圳北,IOQ,肇庆东,FCQ,21:27,22:03,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6210,深圳北,IOQ,广州南,IZQ,21:34,22:10,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7078,福田,NZQ,广州东,GGQ,21:35,22:54,01:19,02350,01030,00830,--,--,--,--,--,00830
2024-08-15,C7072,深圳,SZQ,广州东,GGQ,21:36,22:44,01:08,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6232,深圳北,IOQ,广州南,IZQ,21:43,22:19,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7042,深圳,SZQ,广州东,GGQ,21:50,23:03,01:13,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6234,深圳北,IOQ,广州南,IZQ,22:00,22:37,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7012,深圳,SZQ,广州东,GGQ,22:10,23:23,01:13,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6502,香港西九龙,XJA,广州南,IZQ,22:30,23:06,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6504,香港西九龙,XJA,广州南,IZQ,22:34,23:16,00:42,02150,01080,00820,--,--,--,--,--,--
2024-08-15,C7024,深圳,SZQ,广州东,GGQ,22:35,23:48,01:13,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6506,香港西九龙,XJA,广州南,IZQ,22:40,23:21,00:41,02150,01080,00820,--,--,--,--,--,--
2024-08-15,G6330,汕头,OTQ,广州南,IZQ,22:41,23:12,00:31,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6504,香港西九龙,XJA,广州南,IZQ,22:46,23:16,00:30,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6506,香港西九龙,XJA,广州南,IZQ,22:51,23:21,00:30,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6204,深圳北,IOQ,广州南,IZQ,23:07,23:36,00:29,01995,00995,00745,--,--,--,--,--,00745
